#;Darkest Hour Core texts;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS:;;;;;;;;;;X
##;§A = 0,64,0;;;;;;;;;;X
##;§B = 0,0,192;;;;;;;;;;X
##;§C = 128,0,0;;;;;;;;;;X
##;§D = 255,255,0;;;;;;;;;;X
##;§E = 255,0,255;;;;;;;;;;X
##;§F = 255,128,0;;;;;;;;;;X
##;§G = 0,100,0;;;;;;;;;;X
##;§H = 128,128, 128;;;;;;;;;;X
##;§I = 0,0,255;;;;;;;;;;X
##;§J = 0,192,0;;;;;;;;;;X
##;§M = 100,255,100;;;;;;;;;;X
##;§N = 255,100,100;;;;;;;;;;X
##;§R = 240,0,0;;;;;;;;;;X
##;§W = 255,255,255;;;;;;;;;;X
##;§Y = 208,232,248;;;;;;;;;;X
##;§Z = 0,0,0;;;;;;;;;;X
##;§§ - restores old color;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;Franзais;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
MIN_SPY_INTELLIGENCE_REPORTS;- Intelligence reports accuracy: %s%.0f\n;- Prйcision des rapports d'espionnage : %s%.0f\n;- Accuratezza rapporto di spionaggio: %s%.0f\n;- Precisiуn del informe de Inteligencia: %s%.0f\n;- Genauigkeit des Geheimdienstes: %s%.0f\n;- Dokіadnoњж raportуw wywiadu: %s%.0f\n;;- Достоверность данных разведки: %s%.0f\n;;;X
MIN_SPY_INTELLIGENCE;- Intelligence: %s%.0f\%%\n;- Espionnage : %s%.0f\%%\n;- Spionaggio: %s%.0f\%%\n;- Inteligencia: %s%.0f\%%\n;- Geheimdienst: %s%.0f\%%\n;- Wywiad: %s%.0f\%%\n;;- Разведка: %s%.0f\%%\n;;;X
MIN_SPY_FOREIGN_INTELLIGENCE;- Foreign intelligence: %s%.0f\%%\n;- Renseignement йtranger : %s%.0f\%%\n;- Servizi segreti nemici: %s%.0f\%%\n;- Inteligencia Extranjera: %s%.0f\%%\n;- Auslandsgeheimdienst: %s%.0f\%%\n;- Wywiad zagraniczny: %s%.0f\%%\n;;- Иностранная разведка: %s%.0f\%%\n;;;X
MIN_SPY_COUNTER_INTELLIGENCE;- Counter intelligence: %s%.0f\%%\n;- Contre espionnage : %s%.0f\%%\n;- Contro spionaggio: %s%.0f\%%\n;- Contraespionaje: %s%.0f\%%\n;- Gegenspionage: %s%.0f\%%\n;- Kontrwywiad: %s%.0f\%%\n;;- Контрразведка: %s%.0f\%%\n;;;X
MIN_SPY_STEAL_BLUEPRINT_US;- Steal BP from us %s: %s%.0f\%%\n;- Vol d'un de nos Plans %s : %s%.0f\%%\n;- Rubare un nostro progetto %s: %s%.0f\%%\n;- BP robado a nosotros %s: %s%.0f\%%\n;- Stehlen einer Blaupause von uns %s: %s%.0f\%%\n;- Kradzieї techn. od nas %s: %s%.0f\%%\n;;- Кража чертежей у нас %s: %s%.0f\%%\n;;;X
MIN_SPY_MINISTER_ASSASSINATION_US;- Assassinate our ministers %s: %s%.0f\%%\n;- Assassinat d'un de nos ministres %s : %s%.0f\%%\n;- Assassinare un nostro ministro %s: %s%.0f\%%\n;- Asesinato de un ministro nuestro %s: %s%.0f\%%\n;- Unsere Minister Ermorden %s: %s%.0f\%%\n;- Zamach na naszych ministrуw %s: %s%.0f\%%\n;;- Уничтожить наших министров %s: %s%.0f\%%\n;;;X
MIN_SPY_SMEAR_CAMPAIGN_US;- Smear campaign against our country %s: %s%.0f\%%\n;- Campagne de diffamation contre nous %s : %s%.0f\%%\n;- Campagna di diffamazione contro di noi %s: %s%.0f\%%\n;- Campaсa de difamaciуn contra nosotros %s: %s%.0f\%%\n;- Schmierkampagne gegen unsere Nation %s: %s%.0f\%%\n;- Kampania destabilizacji naszego kraju %s: %s%.0f\%%\n;;- Дискредитация руководства нашей страны %s: %s%.0f\%%\n;;;X
MIN_SPY_SABOTAGE_INDUSTRY_US;- Sabotage our industry %s: %s%.0f\%%\n;- Sabotage industriel %s : %s%.0f\%%\n;- Sabotare la nostra industria %s: %s%.0f\%%\n;- Sabotaje de nuestra industria %s: %s%.0f\%%\n;- Unsere Industrie sabotieren %s: %s%.0f\%%\n;- Sabotaї naszego przemysіu %s: %s%.0f\%%\n;;- Саботаж на нашем производстве %s: %s%.0f\%%\n;;;X
MIN_SPY_NUCLEAR_SABOTAGE_US;- Sabotage our nukes %s: %s%.0f\%%\n;- Sabotage nuclйaire %s : %s%.0f\%%\n;- Sabotare le nostre testate nucleari %s: %s%.0f\%%\n;- Sabotaje de nuestro poder nuclear %s: %s%.0f\%%\n;- Unsere Atomwaffen sabotieren %s: %s%.0f\%%\n;- Sabotaї produkcji naszej broni j№drowej %s: %s%.0f\%%\n;;- Уничтожение наших ядерных боеголовок %s: %s%.0f\%%\n;;;X
MIN_SPY_COUP_US;- Coup us %s: %s%.0f\%%\n;- Coup d'йtat contre nous %s : %s%.0f\%%\n;- Rovesciarci %s: %s%.0f\%%\n;- Golpe de estado contra nosotros %s: %s%.0f\%%\n;- Unsere Regierung stьrzen %s: %s%.0f\%%\n;- Przewrуt polit. w naszym kraju %s: %s%.0f\%%\n;;- Государственный переворот у нас %s: %s%.0f\%%\n;;;X
MIN_SPY_FUND_PARTISANS_US;- Fund partisans in our country %s: %s%.0f\%%\n;- Financement de dissidents contre nous %s : %s%.0f\%%\n;- Finanziare partigiani nella nostra nazione %s: %s%.0f\%%\n;- Descubiertos partisanos en nuestro paнs %s: %s%.0f\%%\n;- Partisanen in unserem Land finanzieren %s: %s%.0f\%%\n;- Finansowanie partyzantуw u nas %s: %s%.0f\%%\n;;- Поддержка партизан в нашем государстве %s: %s%.0f\%%\n;;;X
MIN_SPY_MASSMEDIA_US;- Global manipulation against us %s: %s%.0f\%%\n;- Campagne de diffamation contre nous %s : %s%.0f\%%\n;- Manipolazione globale contro di noi %s: %s%.0f\%%\n;- Campaсa de difamaciуn global contra nuestro paнs %s: %s%.0f\%%\n;- Globale Meinung gegen uns manipulieren %s: %s%.0f\%%\n;- Manipulacja opini№ publ. przeciwko nam %s: %s%.0f\%%\n;;- Влияние на мировое мнение о нашем государстве %s: %s%.0f\%%\n;;;X
MIN_SPY_DISRUPT_TECHTEAM_US;- Disrupt our techteams %s: %s%.0f\%%\n;- Perturbation des йquipes techniques %s : %s%.0f\%%\n;- Arrestare una squadra tecnologica %s: %s%.0f\%%\n;- Nuestro equipo tecnolуgico ha sido interferido %s: %s%.0f\%%\n;- Unsere Techteams stцren %s: %s%.0f\%%\n;- Zakіуcanie naszych badaс %s: %s%.0f\%%\n;;- Мешают нашим КБ %s: %s%.0f\%%\n;;;X
MIN_LEADER_SKILL_EFF;- Leader skill efficiency: %s%.0f\%%\n;- Efficacitй des gйnйraux : %s%.0f\%%\n;- Efficienza comandante: %s%.0f\%%\n;- Eficiencia de las habilidades de lнder: %s%.0f\%%\n;- Effizenz der Anfьhrerfдhigkeit: %s%.0f\%%\n;- Efektywnoњж dowуdcy: %s%.0f\%%\n;;- Эффективность навыков военачальников: %s%.0f\%%\n;;;X
MIN_DISSENT_GROWTH;- Dissent growth rate: %s%.0f\%%\n;- Evolution de l'instabilitй : %s%.0f\%%\n;- Tasso di crescita del dissenso: %s%.0f\%%\n;- Tasa de crecimiento de la disensiуn: %s%.0f\%%\n;- Zuwachs an Unruhe: %s%.0f\%%\n;- Wzrost niezadowolenia: %s%.0f\%%\n;;- Рост недовольства: %s%.0f\%%\n;;;X
MIN_LAND_UNIT_SPEED;- Land unit speed: %s%.0f\%%\n;- Vitesse des unitйs au sol : %s%.0f\%%\n;- Velocitа unitа di terra: %s%.0f\%%\n;- Velocidad de la unidades terrestres: %s%.0f\%%\n;- Geschwindigkeit Landeinheiten: %s%.0f\%%\n;- Szybkoњж jedn. l№dowej: %s%.0f\%%\n;;- Скорость наземных войск: %s%.0f\%%\n;;;X
MIN_TC_BONUS;- Transport capacity: %s%.0f\%%\n;- Capacitй de transport : %s%.0f\%%\n;- Capacitа di trasporto: %s%.0f\%%\n;- Capacidad de transporte: %s%.0f\%%\n;- Transportkapazitдt: %s%.0f\%%\n;- Pojemnoњж transportowa: %s%.0f\%%\n;;- Пропускная способность: %s%.0f\%%\n;;;X
MIN_NAVAL_DETECTION;- Naval detection: %s%.0f\%%\n;- Dйtection navale : %s%.0f\%%\n;- Rilevazione navale: %s%.0f\%%\n;- Detecciуn naval: %s%.0f\%%\n;- Marineaufklдrung: %s%.0f\%%\n;- Wykrywanie okrкtуw: %s%.0f\%%\n;;- Обнаружение на море: %s%.0f\%%\n;;;X
MIN_CONVOY_DETECTION;- Convoy detection: %s%.0f\n;- Dйtection de convois : %s%.0f\n;- Rilevazione convogli: %s%.0f\n;- Detecciуn de convoyes: %s%.0f\n;- Konvoiaufklдrung: %s%.0f\n;- Wykrywanie konwojуw: %s%.0f\n;;- Обнаружение конвоев: %s%.0f\n;;;X
MIN_UNITS_DETECTION;- Army Intelligence: %s%.0f\%%\n;- Renseignements militaires : %s%.0f\%%\n;- Servizi segreti Esercito: %s%.0f\%%\n;- Inteligencia Militar: %s%.0f\%%\n;- Armeegeheimdienst: %s%.0f\%%\n;- Wywiad wojskowy: %s%.0f\%%\n;;- Военная разведка: %s%.0f\%%\n;;;X
MIN_WAR_BELLIGERENCE;- Wartime Belligerence: %s%.1f per month\n;- Belligйrance par temps de guerre : %s%.1f par mois\n;- Belligeranza in tempo di guerra: %s%.1f al mese\n;- Beligerancia en tiempos de guerra: %s%.1f por mes\n;- Aggressivitдt im Krieg: %s%.1f pro Monat\n;- Wojowniczoњж czasu wojny: %s%.1f per month\n;;- Агрессивность в военное время: %s%.1f в месяц\n;;;X
MIN_PEACE_BELLIGERENCE;- Peacetime Belligerence: %s%.1f per month\n;- Belligйrance par temps de paix : %s%.1f par mois\n;- Belligeranza in tempo di pace: %s%.1f al mese\n;- Beligerancia en tiempos de paz: %s%.1f por mes\n;- Aggressivitдt im Frieden: %s%.1f pro Monat\n;- Wojowniczoњж czasu pokoju: %s%.1f per month\n;;- Агрессивность в мирное время: %s%.1f в месяц\n;;;X
MIN_DOW_BELLIGERENCE;- Belligerence required to DoW: %s%.0f\%%\n;- Belligйrance requise pour la DdG : %s%.0f\%%\n;- Belligeranza richiesta per DdG: %s%.0f\%%\n;- Beligerancia necesaria para DdG: %s%.0f\%%\n;- Benцtigte Aggressivitдt zur Kriegserklдrung: %s%.0f\%%\n;- Wojowniczoњж wymagana do dekl. woj.: %s%.0f\%%\n;;- Агрессивность для объявления войны: %s%.0f\%%\n;;;X
MIN_NATIONAL_MP_GROWTH;- Manpower growth: %s%.0f\%%\n;- Croissance de la main d'њuvre : %s%.0f\%%\n;- Crescita forza lavoro: %s%.0f\%%\n;- Crecimiento de la poblaciуn: %s%.0f\%%\n;- Zuwachs an Wehrfдhigen: %s%.0f\%%\n;- Przyrost zasobуw ludzkich: %s%.0f\%%\n;;- Рост людских ресурсов: %s%.0f\%%\n;;;X
MIN_FOREIGN_MP_USE;- Foreign manpower use: %s%.0f\%%\n;- Croissance de la main d'њuvre йtrangиre : %s%.0f\%%\n;- Uso forza lavoro estera: %s%.0f\%%\n;- Uso de poblaciуn extranjera: %s%.0f\%%\n;- Verwendung auslдndischer Wehrfдhige: %s%.0f\%%\n;- Zasoby ludzkie z obsz. okup.: %s%.0f\%%\n;;- Использование людских ресурсов других стран: %s%.0f\%%\n;;;X
MIN_SUPPLY_CONSUMPTION;- Supply consumption: %s%.0f\%%\n;- Consommation de ravitaillement : %s%.0f\%%\n;- Consumo rifornimenti: %s%.0f\%%\n;- Consumo de suministros: %s%.0f\%%\n;- Nachschubverbrauch: %s%.0f\%%\n;- Konsumpcja zaopatrz.: %s%.0f\%%\n;;- Потребление припасов: %s%.0f\%%\n;;;X
MIN_STOCKPILE_MODIFIER;- %s%sStockpile: %s%.0f\%%\n;- %s%sRйserves : %s%.0f\%%\n;- %s%sRiserva: %s%.0f\%%\n;- %s%sReservas: %s%.0f\%%\n;- %s%sReserve: %s%.0f\%%\n;- %s%sZapasy: %s%.0f\%%\n;;- %s%sЗапас: %s%.0f\%%\n;;;X
MIN_STOCKPILE_PEACE;Peace-time ;Temps de paix ;Tempo di pace ;Tiempos de paz;im Frieden;Czas pokoju;;Мирное время;;;X
MIN_STOCKPILE_WAR;War-time ;Temps de guerre ;Tempo di guerra ;Tiempos de guerra;im Krieg;Czas wojny;;Военное время;;;X
MIN_STOCKPILE_OIL_AND_SUPPLIES;Oil and Supplies ;Pйtrole et ravitaillement ;Petrolio e Rifornimenti ;Combustible y suministros;Цl und Nachschub;Ropa i zaopatrzenie;;Топливо и припасы;;;X
MIN_STOCKPILE_INDUSTRY_RESOURCES;Industry Resources ;Ressources industrielles ;Risorse industriali;Recursos industriales;Ressourcen;Surowce przemysіowe;;Промышл. ресурсы;;;X
AUTO_TRADE_OPTIONS;Auto Trade Options;Option de commerce automatique;Opzioni commercio automatico;Opciones de comercio automбtico;Optionen fьr Autohandel;Opcje handlu automatycznego;;Опции автоторговли;;;X
AUTO_TRADE_POLICIES;Trade Policies;Politique commerciale;Politiche commerciali;Polнticas de comercio;Handelspolitik;Polityka handlowa;;Торговая политика;;;X
AUTO_TRADE_CANCEL_TEXT;Auto cancel trades;Annulation automatique des йchanges;Cancella accordi automaticamente;Cancelar acuerdos automбticamente;Auto.Ablehnung von Handelsabkommen;Auto: zrywaj umowy handl.;;Автоотмена сделок;;;X
AUTO_TRADE_CANCEL_TOOLTIP;This checkbox will toggle whether the AI should cancel existing trade deals that are no longer profitable;Cette boite choisit si l'IA peut annuler les йchanges non rentables;Questa opzione permette all'IA di cancellare accordi esistenti che non sono piщ proficui;Al activar esta opciуn la IA cancelara automбticamente los acuerdos comerciales que ya no son rentables.;Diese Checkbox kontrolliert, ob die KI laufende Handelsabkommen, welche unprofitabel sind kьndigen soll.;To pole wі№cza automatyczne zrywanie umуw handlowych, ktуre nie s№ dla nas opіacalne.;;Этот чекбокс отвечает за то, будет ли ИИ разрывать существующие соглашения, которые больше не прибыльны.;;;X
AUTO_TRADE_HELP_ALLIES_TEXT;Auto help allies;Aide automatique aux alliйs;Aiuta automaticamente gli alleati;Ayudar a los aliados automбticamente;Automatisch Verbьndete unterstьtzen;Auto: wysyіaj surowce;;Автоматически помогать союзникам;;;X
AUTO_TRADE_HELP_ALLIES_TOOLTIP;This checkbox will toggle whether the AI should send resources for free to allies and clients or masters;Cette boite choisit si l'IA peut donner gratuitement des ressources aux alliйs et aux йtats fantoches;Questa opzione permette all'IA di mandare gratuitamente risorse ad alleati, fantocci o padroni;Al activar esta opciуn, la IA mandara recursos de forma gratuita a nuestros aliados, tнteres o maestros.;Diese Checkbox kontrolliert, ob die KI automatisch an verbьndete Staaten,Marionetten oder den Anfьhrer kostenlos Ressourcen senden soll.;To pole wі№cza automatyczne wysyіanie nadwyїek surowcуw (za darmo) sojusznikom, marionetkowym rz№dom lub krajom ktуrych jesteњmy marionetk№.;;Этот чекбокс отвечает за то, будел ли ИИ посылать безвозмездно ресурсы союзникам и марионеткам или управляющим странам.;;;X
AUTO_TRADE_GIVE_BP_TEXT;Auto give Blue Prints to allies;Envoi automatique de plans aux alliйs;Manda autom. progetti ad alleati;Mandar automбticamente BP a los aliados;Blaupausen autom. an Verbьndete senden;Auto: dziel siк technologiami;;Автоматически давать чертежи союзникам.;;;X
AUTO_TRADE_GIVE_BP_TOOLTIP;This checkbox will toggle whether the AI should give Blue Prints for free to allies and clients or masters;Cette boite choisit si l'IA peut donner gratuitement des plans aux alliйs et aux йtats fantoches;Questa opzione permette all'IA di mandare gratuitamente progetti ad alleati, fantocci o burattinai;Al activar esta opciуn, la IA darб BP de forma gratuita a nuestros aliados, tнteres o maestros.;Diese Checkbox kontrolliert, ob die KI automatisch an verbьndete Staaten,Marionetten oder dem Anfьhrer kostenlos Blaupausen senden soll.;To pole wі№cza automatyczne wysyіanie projektуw technologii sojusznikom, marionetkowym rz№dom lub krajom ktуrych jesteњmy marionetk№.;;Этот чекбокс отвечает за то, будет ли ИИ передавать безвозмездно чертежи союзникам и марионеткам или управляюзим странам.;;;X
AUTO_TRADE_SINGLE_OFFERS_TEXT;Auto reply to single offers;Rйpondre automatiquement aux offres;Rispondi autom. ad offerte singole;Responder automбticamente a acuerdos unilaterales.;Automatisch auf Angebote antworten;Auto: odpowiadaj na pojedyn. oferty;;Автоответ на одиночные предложения;;;X
AUTO_TRADE_SINGLE_OFFERS_TOOLTIP;This checkbox will toggle whether the AI should auto-reply to one-shot deal offers;Cette boite choisit si l'IA peut rйpondre automatique aux offres uniques;Questa opzione permette all'IA di rispondere automaticamente ad accordi singoli;Al activar esta opciуn, la IA se encargara de responder los ofertas de acuerdos automбticamente.;Diese Checkbox kontrolliert, ob die KI auf einzelne Angebote automatisch antworten soll.;To pole wі№cza automatyczne odpowiadanie na pojedyncze oferty innych paсstw, o ile zostan№ uznane za opіacalne.;;Этот чекбокс отвечает за то, будет ли ИИ автоматически заключать сделки.;;;X
AUTO_TRADE_ACCEPT_THRESHOLD_TEXT;Accept deals min threshold: ;Seuil min. pour consentir aux offres: ;Soglia min. per accettare accordi: ;Umbral mнnimo de ofertas aceptable:;Grenzwert fьr Handelsabkommen: ;Akceptuj oferty o opіacalnoњci:;;Минимальный порог подписания торгового соглашения: ;;;X
AUTO_TRADE_ACCEPT_THRESHOLD_TOOLTIP;Do not auto-accept deals with values less then the set by this slider;Ne pas accepter automatiquement si la valeur est moins que le seuil minime;Non accettare automaticamente accordi con valori inferiori a quello di questa barra;Rechazar automбticamente ofertas que no llegue al mнnimo marcado por esta barra;Alle Angebote unterhalb des eingestellten Wertes werden nicht akzeptiert;Nie akceptuj ofert o opіacalnoњci niїszej niї poziom ustawiony przez ten suwak;;Не подписывать автоматически соглашения со значениями меньшими, чем установленное этим ползунком.;;;X
AUTO_TRADE_STOCKPILE;Stockpile;Rйserves;Riserva;Reservas;Vorrat;Zapasy;;Запас;;;X
AUTO_TRADE_EXPORT;Export;Export;Esportazione;Exportar;Export;Eksport;;Экспорт;;;X
AUTO_TRADE_IMPORT;Import;Import;Importazione;Importar;Import;Import;;Импорт;;;X
AUTO_TRADE_RESET_BUTTON;Reset;Remise а zйro;Azzera;Reset;Reset;Resetuj;;Сброс;;;X
AUTO_TRADE_RESET_BUTTON_TOOLTIP_SHORT;Reset trade policies to default ;Restituer la politique commerciale par dйfaut ;Riporta le politiche commerciali di default;Resetear polнticas comerciales al valor por defecto;Auf Standardwerte setzen;Przywrуж domyњlne ustawienia handlu;;Сбросить все настройки торговли;;;X
AUTO_TRADE_RESET_BUTTON_TOOLTIP_FULL;Enable Export and Import and disable Stockpile for all resources. ;Permettre l'import-export et interdire les rйserves pour toutes les ressources;Permetti esportazione ed importazione e disabilita le riserve per tutte le risorse. ;Activar Exportar e Importar y deshabilitar la Reserva para todos los recursos;Export und Import aktivieren und Nachschub fьr alle Ressourcen deaktivieren;Wі№cz eksport i import i wyі№cz gromadzenie zasobуw dla wszystkich surowcуw. ;Enable Export and Import and disable Stockpile for all resources. ;Разрешить импорт и экспорт и запретить назапашивание для всех ресурсов. ;;;X
AUTO_TRADE_STOCKPILE_TOOLTIP;Import this resource at increased rate and stockpile;Importer cette ressource а un taux accru et faire des rйserves;Importa questa risorsa con tasso e riserva aumentati;Importar este recursos para incrementar la tasa y la reserva;Diese Ressource in grцЯeren Mengen importieren und lagern;Importuj ten surowiec w zwiкkszonym tempie i gromadџ jego zasoby;;Импортировать этот ресурс при повышенном курсе и запасе;;;X
AUTO_TRADE_EXPORT_TOOLTIP;Export this resource when in surplus;Exporter cette ressource quand elle est en surplus;Esporta questa risorsa quando in abbondanza;Exportar este recurso cuando haya superбvit;Bei Ьberschuss diese Ressource exportieren;Eksportuj ten surowiec w razie nadwyїek;;Экспортировать этот ресурс при его излишке;;;X
AUTO_TRADE_IMPORT_TOOLTIP;Import this resource when needed;Importer cette ressource quand il en manque;Importa questa risorsa quando necessario;Importar este recurso cuando sea necesario;Diese Ressource importieren wenn benцtigt;Importuj ten surowiec w razie potrzeby;;Импортировать этот ресурс, когда нужно;;;X
AUTO_POLICY_SLIDER_UP_TOOLTIP;Set this slider to move toward %s whenever a new slider move is allowed.;Fixer la barre а avancer vers %s quand un mouvement est possible.;Imposta questa barra a muoversi verso %s quando una nuova mossa и permessa.;Fijar la barra para moverla hacia %s cuando un nuevo movimiento este permitido.;Diesen Regler einen Schritt Richtung %s bewegen sobald das Bewegen erlaubt ist.;Ustaw ten suwak by przesun№і siк w kierunku: %s, gdy bкdzie to moїliwe.;;Двигать этот ползунок в сторону %s, когда это будет возможно.;;;X
AUTO_POLICY_SLIDER_DOWN_TOOLTIP;This slider will move toward %s whenever a new slider move is allowed.;Cette barre bougera vers %s quand un mouvement est possible.;Questa barra si muoverа verso %s quando una nuova mossa della barra и permessa.;Esta barra se moverб hacia %s cuando se pueda producir un nuevo desplazamiento.;Dieser Regler wird sich zu %s bewegen, wenn eine neuen Bewegung erlaubt wird.;Ten suwak przesunie siк w kierunku: %s, gdy bкdzie to moїliwe.;;Этот ползунок передвинется в сторону %s, когда это будет возможно.;;;X
POLICY_SLIDER_REMINDER_TEXT;Remind me when policy can be changed;Rappelle moi quand un changement politique est possible;Ricordami di cambiare linea politica;Recordarme cuando se pueda volver a cambiar las polнticas;Melden, wenn Bewegung mцglich;Przypominaj o moїl. zmiany polityki;;Напомнить мне, когда будет можно поменять настройки внутренней политики;;;X
POLICY_SLIDER_REMINDER_TOOLTIP;Toggle policy reminder On and Off;Choisir d'activer ou non le rappel lorsqu'un changement de politique est possible;Imposta o rimuove il promemoria della linea politica;Activa o desactiva el recordatorio de cambio de polнticas;Politik - Erinnerungen an-/ausschalten;Wі№cz/wyі№cz przypominanie o moїl. zmiany polityki;;Включает/выключает напоминание о внутренней политике;;;X
AUTO_ENERGY_TO_OIL_CONVERSION_TOOLTIP;Enabling this will allow Energy to Oil conversion as long as there is enough Energy.;Activer ceci permet la conversion d'йnergie en pйtrole tant qu'il y a assez d'йnergie.;Attivando questo si permette la conversione da Energia a Petrolio finchй c'и abbastanza Energia.;Al habilitar esta casilla se convertirб la Energнa a Combustible siempre y cuando haya energнa suficiente.;Sofern aktiviert und genьgend Energie vorhanden ist, wird die Konvertierung von Energie zu Цl erlaubt.;Wі№cza konwersjк energii na ropк, gdy s№ dostкpne wystarczaj№ce zasoby energii.;;Включение этого позволит конвертировать энергию в нефть, пока будет достаточно энергии.;;;X
AUTOPRIOCG_TOOLTIP;Enabling this will prioritize Consumer Goods over Supplies.;Activer ceci donne la prioriй aux Biens de Consommation sur le Ravitaillement.;Attivando questo si dа piщ prioritа a Beni di Consumo rispetto ai Rifornimenti.;Activando esta casilla daremos prioridad a los Bienes de Consumo frente a los Suministros.;priorisiert Konsumgьter vor Nachschubgьterproduktion.;Ustaw priorytet dуbr konsumpcyjnych nad zapasami.;;Включение этого сделает ТНП приоритетнее, чем военные припасы.;;;X
AUTOPRIOSUPPLY_TOOLTIP;Enabling this will prioritize Supplies over Consumer Goods.;Allumer ceci done la prioritй au Ravitaillement aux Biens de Consommation.;Attivando questo si dа piщ prioritа a Rifornimenti rispetto ai Beni di Consumo.;Activando esta casilla daremos prioridad a los Suministros frente a los Bienes de Consumo.;priorisiert die Nachschubproduktion vor Konsumgьtern.;Ustaw priorytet zapasуw nad dobrami konsupcyjnymi.;;Включение этого сделает военные припасы приоритетнее, чем ТНП.;;;X
AUTOSLIDERENABLE_TOOLTIP;Enabling this will allow AI to allocate IC to %s.;Activer ceci permet a l'IA d'allouer de la CI а %s.;Attivando questo si permette all'IA di assegnare PI a %s.;Activando esta casilla permitirб a la IA asignar CI a %s.;Erlaubt es der KI die Indstriekapazitдt auf %s zu verteilen.;Wі№cz automatyczn№ alokacjк PP do: %s.;;Включение этого позволит ИИ распределять ПП на %s.;;;X
